channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,qualification_profile,candidate,candidate_family,stage,fit_source,use_scope,dominant_path,delay_estimate_ns,basis_order,ring_basis_count,reflection_basis_count,dc_gain_to_load,reduced_fit_objective,spice_file,fit_warnings,edge5_fit_rx_active_rmse_v,edge5_fit_rx_active_maxabs_v,edge50_fit_rx_active_rmse_v,edge50_fit_rx_active_maxabs_v,edge500_fit_rx_active_rmse_v,edge500_fit_rx_active_maxabs_v,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,math_pass,math_fail_reasons,ngspice_pass,ngspice_fail_reasons,trust_class,trust_fail_reasons,trust_warn_reasons,independent_score,selected,ngspice_cases,ngspice_cases_passed,max_voltage_shape_score_v,threshold_delay_confidence_low_cases,threshold_delay_confidence_low_reasons,fit_error
designer_variable_coupler_ideal_20deg_e31d0708,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_20deg.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_20deg.s4p,4,1,1500000000.0,1500000000.0,S13,5000000000.0,True,0.3,8,False,400000000000.0,1.0000000000000002,1500000000.0,True,fast_calibration,reduced_4p_dominant_delay_rc,reduced_4p_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reduced_4p,S31,4.563100227865274,8,0,0,-0.8250363811014644,286.16175005764916,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/designer_variable_coupler_ideal_20deg_e31d0708/models/reduced_4p_dominant_delay_rc/designer_variable_coupler_ideal_20deg_e31d0708_reduced_4p_dominant_delay_rc.sp,,0.23820858932456862,1.1829895745844103,0.23847755574833637,1.182097430859392,0.2383008889950352,1.1004145597576878,1.1069507053242935,1.1069507053242935,13.316445454154701,13.316445454154701,120.14992294351654,120.14992294351654,nan,nan,9,9,True,[],0.2125833269455491,1500000000.0,0.8250363811014644,0.0,0.0030375941035630685,False,too_few_frequency_points;complex_rms_error;magnitude_db_error,False,,FAIL,complex_rms_error;magnitude_db_error;too_few_frequency_points,,1.1078507053242934,False,,,,,,
designer_variable_coupler_ideal_20deg_e31d0708,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_20deg.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_20deg.s4p,4,1,1500000000.0,1500000000.0,S13,5000000000.0,True,0.3,8,False,400000000000.0,1.0000000000000002,1500000000.0,True,fast_calibration,reduced_4p_dominant_delay_rc_reflect,reduced_4p_dominant_delay_rc_reflect,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reduced_4p,S31,4.563100227865274,8,0,7,-0.8250363811014644,286.16175005764916,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/designer_variable_coupler_ideal_20deg_e31d0708/models/reduced_4p_dominant_delay_rc_reflect/designer_variable_coupler_ideal_20deg_e31d0708_reduced_4p_dominant_delay_rc_reflect.sp,,0.23820858932456862,1.1829895745844103,0.23847755574833637,1.182097430859392,0.2383008889950352,1.1004145597576878,1.1069507053242935,1.1069507053242935,13.316445454154701,13.316445454154701,120.14992294351654,120.14992294351654,nan,nan,16,16,True,[],0.2125833269455491,1500000000.0,0.8250363811014644,0.0,0.0030375941035630685,False,too_few_frequency_points;complex_rms_error;magnitude_db_error,False,,FAIL,complex_rms_error;magnitude_db_error;too_few_frequency_points,,1.1085507053242936,False,,,,,,
designer_variable_coupler_ideal_75deg_50e48e76,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_75deg.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_75deg.s4p,4,1,1500000000.0,1500000000.0,S13,5000000000.0,True,0.3,8,False,400000000000.0,1.0,1500000000.0,True,fast_calibration,reduced_4p_dominant_delay_rc,reduced_4p_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reduced_4p,S31,7.032624261721004,8,0,0,-0.4174645871964144,279.8885892566695,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/designer_variable_coupler_ideal_75deg_50e48e76/models/reduced_4p_dominant_delay_rc/designer_variable_coupler_ideal_75deg_50e48e76_reduced_4p_dominant_delay_rc.sp,,0.2355714141841447,0.9777443885577475,0.23563658938402562,0.9770688131390974,0.2349297033388222,0.9164681884882502,0.6542434824543727,0.6542434824543727,15.087333560616202,15.087333560616202,4.655925367301389,4.655925367301389,nan,nan,9,9,True,[],0.13966898480750892,1500000000.0,0.4174645871964144,0.0,0.0014456049766062146,False,too_few_frequency_points;complex_rms_error;magnitude_db_error,False,,FAIL,complex_rms_error;magnitude_db_error;too_few_frequency_points,,0.6551434824543727,False,,,,,,
designer_variable_coupler_ideal_75deg_50e48e76,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_75deg.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/designer_variable_coupler_ideal_75deg.s4p,4,1,1500000000.0,1500000000.0,S13,5000000000.0,True,0.3,8,False,400000000000.0,1.0,1500000000.0,True,fast_calibration,reduced_4p_dominant_delay_rc_reflect,reduced_4p_dominant_delay_rc_reflect,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reduced_4p,S31,7.032624261721004,8,0,7,-0.4174645871964144,279.8885892566695,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/designer_variable_coupler_ideal_75deg_50e48e76/models/reduced_4p_dominant_delay_rc_reflect/designer_variable_coupler_ideal_75deg_50e48e76_reduced_4p_dominant_delay_rc_reflect.sp,,0.2355714141841447,0.9777443885577475,0.23563658938402562,0.9770688131390974,0.2349297033388222,0.9164681884882502,0.6542434824543727,0.6542434824543727,15.087333560616202,15.087333560616202,4.655925367301389,4.655925367301389,nan,nan,16,16,True,[],0.13966898480750892,1500000000.0,0.4174645871964144,0.0,0.0014456049766062146,False,too_few_frequency_points;complex_rms_error;magnitude_db_error,False,,FAIL,complex_rms_error;magnitude_db_error;too_few_frequency_points,,0.6558434824543727,False,,,,,,
fet_7e5200ad,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,2,101,30000000000.0,40000000000.0,S21,5000000000.0,False,6.0,8,True,400000000000.0,1.4317851903488026,30000000000.0,False,fast_calibration,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/fet_7e5200ad/models/vector_3r3c/fet_7e5200ad_vector_3r3c.sp,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,,,,,,,0.0031208830927368534,0.00864846084535976,0.030520790181179838,0.09888860647587538,0.21676009722460396,0.8831545430834942,1.263115762509465,3.0062600975715212,9,5,False,"[[0.0, 14161387931.456982], [14161387931.456982, Infinity]]",1.4328740141339564,30000000000.0,3.217356716519142,0.0,0.7059916453325761,False,low_frequency_coverage;non_passive_fit;dense_singular_value,False,,FAIL,dense_singular_value;low_frequency_coverage;non_passive_fit,,0.004033514250361948,False,,,,,,
fet_7e5200ad,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,2,101,30000000000.0,40000000000.0,S21,5000000000.0,False,6.0,8,True,400000000000.0,1.4317851903488026,30000000000.0,False,fast_calibration,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/fet_7e5200ad/models/vector_5r5c/fet_7e5200ad_vector_5r5c.sp,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,,,,,,,0.0028934068195653963,0.00785697648386431,0.029025229552002416,0.08346947248459413,0.1937473519607598,0.6932469337873618,1.2679953706192275,3.129148233101402,15,9,False,"[[0.0, 4757966883.491452], [193562561107.58118, 557777636064.4893], [557777636064.4893, Infinity]]",1.4328629183845671,30000000000.0,2.7195374230164275,0.0,1.4375981275256149,False,low_frequency_coverage;non_passive_fit;dense_singular_value,False,,FAIL,dense_singular_value;low_frequency_coverage;non_passive_fit,,0.004406086773271589,False,,,,,,
fet_7e5200ad,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,2,101,30000000000.0,40000000000.0,S21,5000000000.0,False,6.0,8,True,400000000000.0,1.4317851903488026,30000000000.0,False,fast_calibration,reduced_s2p_delay_rc,reduced_s2p_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,S21,3.7726571300636205,8,0,0,-1.0251927133528593,356.2393696474376,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/fet_7e5200ad/models/reduced_s2p_delay_rc/fet_7e5200ad_reduced_s2p_delay_rc.sp,,0.26448795007801207,2.20022699970632,0.2642756954142722,1.8787679273195756,0.2619739749695388,1.2463838299918093,1.0329537285534842,1.2057937785261097,26.722463529016366,26.914807358075176,103.99716142487294,177.74902256284219,3770.0110518172805,3772.7876042555076,9,9,True,[],0.054635752515327186,30000000000.0,1.0251927133528593,0.0,0.0042388208828013215,False,low_frequency_coverage;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;low_frequency_coverage;magnitude_db_error,,1.071553839071657,False,,,,,,
fet_7e5200ad,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,2,101,30000000000.0,40000000000.0,S21,5000000000.0,False,6.0,8,True,400000000000.0,1.4317851903488026,30000000000.0,False,fast_calibration,reduced_s2p_delay_rc_ring,reduced_s2p_delay_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,S21,3.7726571300636205,8,15,0,-1.0251927133528593,356.2393696474376,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/fet_7e5200ad/models/reduced_s2p_delay_rc_ring/fet_7e5200ad_reduced_s2p_delay_rc_ring.sp,,0.26448795007801207,2.20022699970632,0.2642756954142722,1.8787679273195756,0.2619739749695388,1.2463838299918093,3.448297239570026,4.673887585498968,8.449089065971458,10.805157273571565,125.71953062578959,142.77729908337213,31.837910263651274,87.20284927614743,24,24,True,[],3.7444680271072333,30000000000.0,5.615084842363218,15200000000.0,0.5019955365288975,False,low_frequency_coverage;dense_singular_value;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;dense_singular_value;group_delay_error;low_frequency_coverage;magnitude_db_error,,3.451015618672663,False,,,,,,
fet_7e5200ad,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/fet.s2p,2,101,30000000000.0,40000000000.0,S21,5000000000.0,False,6.0,8,True,400000000000.0,1.4317851903488026,30000000000.0,False,fast_calibration,reduced_s2p_delay_rc_ring_reflect,reduced_s2p_delay_rc_ring_reflect,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,S21,3.7726571300636205,8,15,7,-1.0251927133528593,356.2393696474376,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/fet_7e5200ad/models/reduced_s2p_delay_rc_ring_reflect/fet_7e5200ad_reduced_s2p_delay_rc_ring_reflect.sp,,0.26448795007801207,2.20022699970632,0.2642756954142722,1.8787679273195756,0.2619739749695388,1.2463838299918093,3.448297239570026,4.673887585498968,8.449089065971458,10.805157273571565,125.71953062578959,142.77729908337213,31.837910263651274,87.20284927614743,31,31,True,[],3.7444680271072333,30000000000.0,5.615084842363218,15200000000.0,0.5019955365288975,False,low_frequency_coverage;dense_singular_value;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;dense_singular_value;group_delay_error;low_frequency_coverage;magnitude_db_error,,3.4517156186726625,False,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,fast_calibration,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/hfss_twoport_e975fe9f/models/vector_3r3c/hfss_twoport_e975fe9f_vector_3r3c.sp,"The fitted network is passive, but the vector fit is not passive. Consider running `passivity_enforce()` to enforce passivity before using this model.",,,,,,,1.6494498643694903e-06,7.636653494925687e-06,0.0003369082155136887,0.0019500517126758155,0.0023259780674880536,0.01054051533841411,6.745755871611662e-06,3.4803681641052175e-05,9,5,False,"[[121561840525.68562, 131266977829.89272], [11817346298182.215, Infinity]]",0.9905656730374537,75700000000.0,1.0197951451016405,125600000000.0,0.5091285697884588,False,low_frequency_coverage;non_passive_fit,False,,FAIL,low_frequency_coverage;non_passive_fit,,0.0009016495173219283,False,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,fast_calibration,vector_3r3c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/hfss_twoport_e975fe9f/models/vector_3r3c_enforced/hfss_twoport_e975fe9f_vector_3r3c_enforced.sp,"Passivity enforcement: The passivity violations of this model are unbounded. Passivity enforcement might still work, but consider re-fitting with a lower number of poles and/or without the constants (`fit_constant=False`) if the results are not satisfactory. | Passivity enforcement: Aborting after the max. number of iterations has been exceeded. | Passivity enforcement was not successful.
Model is still non-passive in these frequency bands: [[0.00000000e+00 1.59671249e+10]
 [7.37921392e+10 7.87793338e+10]
 [1.25117806e+13            inf]].
Try running this routine again with a larger number of samples (parameter `n_samples`). This run was using n_samples = 2000. Consider trying again with n_samples > 8530.",,,,,,,0.0759775881348399,0.12512333327983596,6.662383856183306,21.613129784094152,30.81200560695431,94.04027745547327,0.4640070424062371,0.9977429492251133,9,5,False,"[[0.0, 15967124885.574554], [73792139194.46333, 78779333803.03754], [12511780630608.033, Infinity]]",1.001399897850038,76400000000.0,1.0023678875535416,0.0,0.4857393384816035,False,low_frequency_coverage;non_passive_fit;complex_rms_error;magnitude_db_error,False,,FAIL,complex_rms_error;low_frequency_coverage;magnitude_db_error;non_passive_fit,,0.07688222820526396,False,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,fast_calibration,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/hfss_twoport_e975fe9f/models/vector_5r5c/hfss_twoport_e975fe9f_vector_5r5c.sp,"The fitted network is passive, but the vector fit is not passive. Consider running `passivity_enforce()` to enforce passivity before using this model.",,,,,,,4.461120701688835e-15,1.3841881152627494e-14,5.966507519828544e-14,4.547473508864641e-13,4.2607911294136894e-13,1.8423730323346465e-12,2.069531474703134e-12,4.84595360811095e-12,15,9,False,"[[121547026401.1013, 131232471368.88077]]",0.9905657630375219,75700000000.0,1.018913856591328,125600000000.0,0.4322467441722678,False,low_frequency_coverage;non_passive_fit,False,,FAIL,low_frequency_coverage;non_passive_fit,,0.001500000000004482,False,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,fast_calibration,vector_5r5c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/hfss_twoport_e975fe9f/models/vector_5r5c_enforced/hfss_twoport_e975fe9f_vector_5r5c_enforced.sp,,,,,,,,0.0006562481108106759,0.0010137538278365743,0.22194073535396203,0.7095692208131581,1.0666813971200293,3.283248340316357,0.005034786599606267,0.00920558181315671,15,9,True,[],0.9899643459078074,75000000000.0,0.9996712722612294,128000000000.0,0.43224671945780524,False,low_frequency_coverage,False,,FAIL,low_frequency_coverage,,0.002156298458676672,False,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,fast_calibration,reduced_s2p_delay_rc,reduced_s2p_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,S21,5.28098410944579,8,0,0,0.7508962994911131,338.5333666913797,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/hfss_twoport_e975fe9f/models/reduced_s2p_delay_rc/hfss_twoport_e975fe9f_reduced_s2p_delay_rc.sp,,0.2577887269493132,2.00286896914141,0.2575543326694865,1.6585863073714355,0.2554740403717933,1.134614282446073,0.9823601164076532,0.990765564176477,45.12487907452632,46.65371872265038,104.88607504180811,179.9664980956834,437.41197780535936,437.6229796650301,9,9,True,[],0.006686523795957699,75000000000.0,0.7508962994911131,0.0,0.0012511423822783722,False,low_frequency_coverage;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;low_frequency_coverage;magnitude_db_error,,0.9876342361857068,False,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,fast_calibration,reduced_s2p_delay_rc_ring,reduced_s2p_delay_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,S21,5.28098410944579,8,15,0,0.7508962994911131,338.5333666913797,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/hfss_twoport_e975fe9f/models/reduced_s2p_delay_rc_ring/hfss_twoport_e975fe9f_reduced_s2p_delay_rc_ring.sp,,0.2577887269493132,2.00286896914141,0.2575543326694865,1.6585863073714355,0.2554740403717933,1.134614282446073,1.9922656527040263,2.970120452620048,3.312494533378539,6.888664573252273,115.80565736349783,154.28540497752124,23.393050625250414,60.58957976975798,24,24,True,[],2.1745176610483026,77800000000.0,5.181686379092899,15200000000.0,0.5155789429408888,False,low_frequency_coverage;dense_singular_value;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;dense_singular_value;group_delay_error;low_frequency_coverage;magnitude_db_error,,1.9948995832102787,False,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,fast_calibration,reduced_s2p_delay_rc_ring_reflect,reduced_s2p_delay_rc_ring_reflect,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,S21,5.28098410944579,8,15,7,0.7508962994911131,338.5333666913797,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/hfss_twoport_e975fe9f/models/reduced_s2p_delay_rc_ring_reflect/hfss_twoport_e975fe9f_reduced_s2p_delay_rc_ring_reflect.sp,,0.2577887269493132,2.00286896914141,0.2575543326694865,1.6585863073714355,0.2554740403717933,1.134614282446073,1.9922656527040263,2.970120452620048,3.312494533378539,6.888664573252273,115.80565736349783,154.28540497752124,23.393050625250414,60.58957976975798,31,31,True,[],2.1745176610483026,77800000000.0,5.181686379092899,15200000000.0,0.5155789429408888,False,low_frequency_coverage;dense_singular_value;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;dense_singular_value;group_delay_error;low_frequency_coverage;magnitude_db_error,,1.9955995832102789,False,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,fast_calibration,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_3r3c/LFCN-2352__Plus125degC_4793e65c_vector_3r3c.sp,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,,,,,,,0.35153821830923726,0.8429787243710868,13.265400328129532,37.51604688767998,87.10161328798809,179.99009315687178,78.47480327945344,336.95190422165973,9,5,True,[],0.9057111434396353,10250000000.0,0.905670271311315,10400000000.0,0.3667362992075969,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.3532229663420318,False,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,fast_calibration,vector_3r3c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_3r3c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_3r3c_enforced.sp,,,,,,,,0.35153821830923726,0.8429787243710868,13.265400328129532,37.51604688767998,87.10161328798809,179.99009315687178,78.47480327945344,336.95190422165973,9,5,True,[],0.9057111434396353,10250000000.0,0.905670271311315,10400000000.0,0.3667362992075969,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.3532229663420318,False,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,fast_calibration,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_5r5c/LFCN-2352__Plus125degC_4793e65c_vector_5r5c.sp,,,,,,,,0.28671164099114665,0.9393061948097137,8.917653889901173,27.8186781864304,76.0875593001462,179.99477834326697,133.96211472357064,498.92661994897236,15,8,True,[],0.9699831083711539,7325000000.0,0.969961887169985,7200000000.0,0.675536604345903,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.28955126213838234,False,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,fast_calibration,vector_5r5c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,,,,,,,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_5r5c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_5r5c_enforced.sp,,,,,,,,0.28671164099114665,0.9393061948097137,8.917653889901173,27.8186781864304,76.0875593001462,179.99477834326697,133.96211472357064,498.92661994897236,15,8,True,[],0.9699831083711539,7325000000.0,0.969961887169985,7200000000.0,0.675536604345903,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.28955126213838234,False,,,,,,
